序号,时间,地市,流量
51958,2018/8/10 21:00,C,16.67167794
51959,2018/8/10 22:00,C,15.98513959
51960,2018/8/10 23:00,C,13.31496473
51961,2018/8/11 00:00,C,9.723891452
51962,2018/8/11 01:00,C,6.005535098
51963,2018/8/11 02:00,C,3.656029446
51964,2018/8/11 03:00,C,2.293459814
51965,2018/8/11 04:00,C,1.947444128
51966,2018/8/11 05:00,C,2.371347852
51967,2018/8/11 06:00,C,4.27146329
51968,2018/8/11 07:00,C,7.307445734
51969,2018/8/11 08:00,C,10.10227737
51970,2018/8/11 09:00,C,11.96411519
51971,2018/8/11 10:00,C,13.41746157
51972,2018/8/11 11:00,C,14.45750657
51973,2018/8/11 12:00,C,15.65542436
51974,2018/8/11 13:00,C,14.20840107
51975,2018/8/11 14:00,C,13.63998499
51976,2018/8/11 15:00,C,13.76191866
51977,2018/8/11 16:00,C,14.02870715
51978,2018/8/11 17:00,C,14.43435346
51979,2018/8/11 18:00,C,15.0079532
51980,2018/8/11 19:00,C,15.28013414
51981,2018/8/11 20:00,C,16.51748812
51982,2018/8/11 21:00,C,16.69023898
51983,2018/8/11 22:00,C,15.68767449
51984,2018/8/11 23:00,C,13.28985342
51985,2018/8/12 00:00,C,9.693522235
51986,2018/8/12 01:00,C,6.099485742
51987,2018/8/12 02:00,C,3.773531693
51988,2018/8/12 03:00,C,2.502985306
51989,2018/8/12 04:00,C,1.951417984
51990,2018/8/12 05:00,C,2.274101385
51991,2018/8/12 06:00,C,3.881630731
51992,2018/8/12 07:00,C,6.614945255
51993,2018/8/12 08:00,C,9.419423389
51994,2018/8/12 09:00,C,11.55474213
51995,2018/8/12 10:00,C,13.17253693
51996,2018/8/12 11:00,C,14.2274797
51997,2018/8/12 12:00,C,15.08120869
51998,2018/8/12 13:00,C,13.96751581
51999,2018/8/12 14:00,C,13.53465805
52000,2018/8/12 15:00,C,13.89338306
52001,2018/8/12 16:00,C,14.3342864
52002,2018/8/12 17:00,C,14.45881552
52003,2018/8/12 18:00,C,14.91916502
52004,2018/8/12 19:00,C,15.60085905
52005,2018/8/12 20:00,C,16.65448484
52006,2018/8/12 21:00,C,16.49023557
52007,2018/8/12 22:00,C,15.47663506
52008,2018/8/12 23:00,C,12.87279228
52009,2018/8/13 00:00,C,8.934163599
52010,2018/8/13 01:00,C,4.969421616
52011,2018/8/13 02:00,C,3.290542548
52012,2018/8/13 03:00,C,2.104234424
52013,2018/8/13 04:00,C,1.870010043
52014,2018/8/13 05:00,C,2.350603741
52015,2018/8/13 06:00,C,4.530182016
52016,2018/8/13 07:00,C,8.470203433
52017,2018/8/13 08:00,C,11.46358922
52018,2018/8/13 09:00,C,12.30033055
52019,2018/8/13 10:00,C,14.20095035
52020,2018/8/13 11:00,C,15.37887451
52021,2018/8/13 12:00,C,17.52915689
52022,2018/8/13 13:00,C,15.18506978
52023,2018/8/13 14:00,C,13.79292826
52024,2018/8/13 15:00,C,13.91608707
52025,2018/8/13 16:00,C,14.33291443
52026,2018/8/13 17:00,C,14.99390427
52027,2018/8/13 18:00,C,15.70566405
52028,2018/8/13 19:00,C,15.61231204
52029,2018/8/13 20:00,C,16.42570642
52030,2018/8/13 21:00,C,16.51251162
52031,2018/8/13 22:00,C,15.54854767
52032,2018/8/13 23:00,C,12.98869601
52033,2018/8/14 00:00,C,8.778688171
52034,2018/8/14 01:00,C,4.810538632
52035,2018/8/14 02:00,C,3.165965295
52036,2018/8/14 03:00,C,2.159275604
52037,2018/8/14 04:00,C,1.720263306
52038,2018/8/14 05:00,C,2.145484149
52039,2018/8/14 06:00,C,4.181174094
52040,2018/8/14 07:00,C,7.989150803
52041,2018/8/14 08:00,C,10.98017943
52042,2018/8/14 09:00,C,11.81042976
52043,2018/8/14 10:00,C,13.00771802
52044,2018/8/14 11:00,C,14.46368804
52045,2018/8/14 12:00,C,17.32863435
52046,2018/8/14 13:00,C,14.27214618
52047,2018/8/14 14:00,C,13.19655503
52048,2018/8/14 15:00,C,13.46202835
52049,2018/8/14 16:00,C,13.87568329
52050,2018/8/14 17:00,C,14.91391985
52051,2018/8/14 18:00,C,15.63482245
52052,2018/8/14 19:00,C,15.52687588
52053,2018/8/14 20:00,C,16.56001729
52054,2018/8/14 21:00,C,16.86667147
52055,2018/8/14 22:00,C,15.94655942
52056,2018/8/14 23:00,C,13.26203273
52057,2018/8/15 00:00,C,8.700844037
52058,2018/8/15 01:00,C,5.378181863
52059,2018/8/15 02:00,C,3.308818066
52060,2018/8/15 03:00,C,2.242414145
52061,2018/8/15 04:00,C,1.796660245
52062,2018/8/15 05:00,C,2.235458676
52063,2018/8/15 06:00,C,4.33873931
52064,2018/8/15 07:00,C,8.34223858
52065,2018/8/15 08:00,C,11.4574042
52066,2018/8/15 09:00,C,11.97598671
52067,2018/8/15 10:00,C,13.19052527
52068,2018/8/15 11:00,C,14.00718299
52069,2018/8/15 12:00,C,17.36203913
52070,2018/8/15 13:00,C,14.33888177
52071,2018/8/15 14:00,C,13.33767039
52072,2018/8/15 15:00,C,13.57985549
52073,2018/8/15 16:00,C,14.00455293
52074,2018/8/15 17:00,C,14.74461175
52075,2018/8/15 18:00,C,15.58366025
52076,2018/8/15 19:00,C,15.64796832
52077,2018/8/15 20:00,C,16.84473897
52078,2018/8/15 21:00,C,16.88962357
52079,2018/8/15 22:00,C,15.89258596
52080,2018/8/15 23:00,C,13.13182444
52081,2018/8/16 00:00,C,9.162160715
52082,2018/8/16 01:00,C,5.458966196
52083,2018/8/16 02:00,C,3.358156598
52084,2018/8/16 03:00,C,2.306992886
52085,2018/8/16 04:00,C,1.871631372
52086,2018/8/16 05:00,C,2.329628027
52087,2018/8/16 06:00,C,4.463028586
52088,2018/8/16 07:00,C,8.516361853
52089,2018/8/16 08:00,C,11.69627405
52090,2018/8/16 09:00,C,12.22177943
52091,2018/8/16 10:00,C,13.63570391
52092,2018/8/16 11:00,C,14.3006438
52093,2018/8/16 12:00,C,17.70561443
52094,2018/8/16 13:00,C,14.55184099
52095,2018/8/16 14:00,C,13.46493879
52096,2018/8/16 15:00,C,13.81795905
52097,2018/8/16 16:00,C,14.22252165
52098,2018/8/16 17:00,C,15.04931315
52099,2018/8/16 18:00,C,15.59339559
52100,2018/8/16 19:00,C,15.75503364
52101,2018/8/16 20:00,C,17.07075999
52102,2018/8/16 21:00,C,17.06436878
52103,2018/8/16 22:00,C,15.87178622
52104,2018/8/16 23:00,C,13.135644
52105,2018/8/17 00:00,C,8.934455783
52106,2018/8/17 01:00,C,4.993430713
52107,2018/8/17 02:00,C,3.325190005
52108,2018/8/17 03:00,C,2.338684274
52109,2018/8/17 04:00,C,1.992197134
52110,2018/8/17 05:00,C,2.633310034
52111,2018/8/17 06:00,C,5.192289407
52112,2018/8/17 07:00,C,9.456439362
52113,2018/8/17 08:00,C,12.82227703
52114,2018/8/17 09:00,C,13.63883497
52115,2018/8/17 10:00,C,14.6032098
52116,2018/8/17 11:00,C,15.19313596
52117,2018/8/17 12:00,C,18.8435459
52118,2018/8/17 13:00,C,15.65836678
52119,2018/8/17 14:00,C,14.86089731
52120,2018/8/17 15:00,C,16.23802697
52121,2018/8/17 16:00,C,16.52520244
52122,2018/8/17 17:00,C,16.88099624
52123,2018/8/17 18:00,C,17.48878925
52124,2018/8/17 19:00,C,17.54280724
52125,2018/8/17 20:00,C,17.72014138
52126,2018/8/17 21:00,C,17.07582959
52127,2018/8/17 22:00,C,15.74970661
52128,2018/8/17 23:00,C,13.22303501
52129,2018/8/18 00:00,C,9.565493066
52130,2018/8/18 01:00,C,5.447139706
52131,2018/8/18 02:00,C,3.589076306
52132,2018/8/18 03:00,C,2.456758279
52133,2018/8/18 04:00,C,1.924548508
52134,2018/8/18 05:00,C,2.367323938
52135,2018/8/18 06:00,C,4.401037534
52136,2018/8/18 07:00,C,7.432771402
52137,2018/8/18 08:00,C,10.28610322
52138,2018/8/18 09:00,C,12.06880432
52139,2018/8/18 10:00,C,13.53978274
52140,2018/8/18 11:00,C,14.55065028
52141,2018/8/18 12:00,C,15.57792036
52142,2018/8/18 13:00,C,14.13311542
52143,2018/8/18 14:00,C,13.52735661
52144,2018/8/18 15:00,C,13.74687571
52145,2018/8/18 16:00,C,14.03236963
52146,2018/8/18 17:00,C,14.22314073
52147,2018/8/18 18:00,C,14.69433877
52148,2018/8/18 19:00,C,15.21483546
52149,2018/8/18 20:00,C,16.4507172
52150,2018/8/18 21:00,C,16.45231656
52151,2018/8/18 22:00,C,15.66351689
52152,2018/8/18 23:00,C,13.35441486
52153,2018/8/19 00:00,C,9.827509106
52154,2018/8/19 01:00,C,6.217608255
52155,2018/8/19 02:00,C,3.7829948
52156,2018/8/19 03:00,C,2.327697379
52157,2018/8/19 04:00,C,1.633310281
52158,2018/8/19 05:00,C,2.234870987
52159,2018/8/19 06:00,C,3.982333035
52160,2018/8/19 07:00,C,6.700452469
52161,2018/8/19 08:00,C,9.609597458
52162,2018/8/19 09:00,C,10.13067426
52163,2018/8/19 10:00,C,13.36732767
52164,2018/8/19 11:00,C,12.95650975
52165,2018/8/19 12:00,C,15.32183463
52166,2018/8/19 13:00,C,14.17823573
52167,2018/8/19 14:00,C,14.3767811
52168,2018/8/19 15:00,C,14.11956357
52169,2018/8/19 16:00,C,14.23184718
52170,2018/8/19 17:00,C,14.45860603
52171,2018/8/19 18:00,C,14.80635953
52172,2018/8/19 19:00,C,15.41076856
52173,2018/8/19 20:00,C,16.51767132
52174,2018/8/19 21:00,C,16.56067632
52175,2018/8/19 22:00,C,15.52316873
52176,2018/8/19 23:00,C,12.03578668
52177,2018/8/20 00:00,C,8.837680859
52178,2018/8/20 01:00,C,4.883461206
52179,2018/8/20 02:00,C,3.227823599
52180,2018/8/20 03:00,C,2.035670474
52181,2018/8/20 04:00,C,1.737187048
52182,2018/8/20 05:00,C,2.016928729
52183,2018/8/20 06:00,C,4.142062811
52184,2018/8/20 07:00,C,7.984563568
52185,2018/8/20 08:00,C,11.06832523
52186,2018/8/20 09:00,C,10.88599424
52187,2018/8/20 10:00,C,12.687841
52188,2018/8/20 11:00,C,14.3076823
52189,2018/8/20 12:00,C,17.08584563
52190,2018/8/20 13:00,C,14.19537506
52191,2018/8/20 14:00,C,13.11817468
52192,2018/8/20 15:00,C,13.34440509
52193,2018/8/20 16:00,C,12.92057631
52194,2018/8/20 17:00,C,13.64681807
52195,2018/8/20 18:00,C,14.39357042
52196,2018/8/20 19:00,C,15.49443213
52197,2018/8/20 20:00,C,16.72735361
52198,2018/8/20 21:00,C,16.74637558
52199,2018/8/20 22:00,C,15.89680392
52200,2018/8/20 23:00,C,13.0859829
52201,2018/8/21 00:00,C,8.709364484
52202,2018/8/21 01:00,C,5.24962536
52203,2018/8/21 02:00,C,3.289755719
52204,2018/8/21 03:00,C,1.956472263
52205,2018/8/21 04:00,C,1.864479678
52206,2018/8/21 05:00,C,2.281087967
52207,2018/8/21 06:00,C,4.352693802
52208,2018/8/21 07:00,C,8.564564313
52209,2018/8/21 08:00,C,11.79838521
52210,2018/8/21 09:00,C,12.36665677
52211,2018/8/21 10:00,C,12.99719843
52212,2018/8/21 11:00,C,15.16716977
52213,2018/8/21 12:00,C,17.29154507
52214,2018/8/21 13:00,C,14.74289443
52215,2018/8/21 14:00,C,13.56969454
52216,2018/8/21 15:00,C,13.93172841
52217,2018/8/21 16:00,C,14.36488214
52218,2018/8/21 17:00,C,13.65082116
52219,2018/8/21 18:00,C,15.40688727
52220,2018/8/21 19:00,C,16.15586487
52221,2018/8/21 20:00,C,17.14436249
52222,2018/8/21 21:00,C,17.02840136
52223,2018/8/21 22:00,C,16.08477286
52224,2018/8/21 23:00,C,13.22185298
52225,2018/8/22 00:00,C,7.93143269
52226,2018/8/22 01:00,C,5.264335547
52227,2018/8/22 02:00,C,3.261596045
52228,2018/8/22 03:00,C,2.244447031
52229,2018/8/22 04:00,C,1.805247964
52230,2018/8/22 05:00,C,2.037716003
52231,2018/8/22 06:00,C,3.981907361
52232,2018/8/22 07:00,C,7.875071783
52233,2018/8/22 08:00,C,11.11861349
52234,2018/8/22 09:00,C,11.53311028
52235,2018/8/22 10:00,C,13.36575961
52236,2018/8/22 11:00,C,14.98480669
52237,2018/8/22 12:00,C,17.82807128
52238,2018/8/22 13:00,C,14.76818055
52239,2018/8/22 14:00,C,12.99842657
52240,2018/8/22 15:00,C,14.284247
52241,2018/8/22 16:00,C,14.89896617
52242,2018/8/22 17:00,C,15.69369748
52243,2018/8/22 18:00,C,13.1674103
52244,2018/8/22 19:00,C,16.64905065
52245,2018/8/22 20:00,C,17.36083654
52246,2018/8/22 21:00,C,17.09475616
52247,2018/8/22 22:00,C,15.87827627
52248,2018/8/22 23:00,C,13.10754368
52249,2018/8/23 00:00,C,7.86190018
52250,2018/8/23 01:00,C,5.612119363
52251,2018/8/23 02:00,C,3.264570123
52252,2018/8/23 03:00,C,2.33588241
52253,2018/8/23 04:00,C,1.902168378
52254,2018/8/23 05:00,C,2.324500153
52255,2018/8/23 06:00,C,5.01273833
52256,2018/8/23 07:00,C,9.606417255
52257,2018/8/23 08:00,C,13.07015682
52258,2018/8/23 09:00,C,12.92685117
52259,2018/8/23 10:00,C,15.44481506
52260,2018/8/23 11:00,C,15.79892188
52261,2018/8/23 12:00,C,18.91748711
52262,2018/8/23 13:00,C,14.98932877
52263,2018/8/23 14:00,C,14.49343175
52264,2018/8/23 15:00,C,14.4599552
52265,2018/8/23 16:00,C,14.83542447
52266,2018/8/23 17:00,C,15.58325612
52267,2018/8/23 18:00,C,16.4915404
52268,2018/8/23 19:00,C,16.59775445
52269,2018/8/23 20:00,C,17.62059401
52270,2018/8/23 21:00,C,16.43325711
52271,2018/8/23 22:00,C,16.57407033
52272,2018/8/23 23:00,C,13.60279836
52273,2018/8/24 00:00,C,8.437729276
52274,2018/8/24 01:00,C,5.291227936
52275,2018/8/24 02:00,C,3.088824463
52276,2018/8/24 03:00,C,2.073459744
52277,2018/8/24 04:00,C,1.827081042
52278,2018/8/24 05:00,C,2.297253226
52279,2018/8/24 06:00,C,4.173168588
52280,2018/8/24 07:00,C,8.653965878
52281,2018/8/24 08:00,C,11.76606307
52282,2018/8/24 09:00,C,11.68807867
52283,2018/8/24 10:00,C,12.77817502
52284,2018/8/24 11:00,C,14.05594214
52285,2018/8/24 12:00,C,17.66728942
52286,2018/8/24 13:00,C,14.56442756
52287,2018/8/24 14:00,C,13.62012185
52288,2018/8/24 15:00,C,13.6544856
52289,2018/8/24 16:00,C,14.23826387
52290,2018/8/24 17:00,C,15.15486469
52291,2018/8/24 18:00,C,15.97385197
52292,2018/8/24 19:00,C,16.18114616
52293,2018/8/24 20:00,C,16.97513326
52294,2018/8/24 21:00,C,16.72531816
52295,2018/8/24 22:00,C,15.61227557
52296,2018/8/24 23:00,C,13.13599603
52297,2018/8/25 00:00,C,8.643645514
52298,2018/8/25 01:00,C,5.53393847
52299,2018/8/25 02:00,C,3.448003714
52300,2018/8/25 03:00,C,2.189105078
52301,2018/8/25 04:00,C,1.735420084
52302,2018/8/25 05:00,C,2.353288037
52303,2018/8/25 06:00,C,4.388840097
52304,2018/8/25 07:00,C,7.185952921
52305,2018/8/25 08:00,C,10.41463602
52306,2018/8/25 09:00,C,11.49034156
52307,2018/8/25 10:00,C,13.35477949
52308,2018/8/25 11:00,C,14.40647916
52309,2018/8/25 12:00,C,15.61928488
52310,2018/8/25 13:00,C,13.95270802
52311,2018/8/25 14:00,C,13.36223121
52312,2018/8/25 15:00,C,12.80870132
52313,2018/8/25 16:00,C,14.05506606
52314,2018/8/25 17:00,C,14.49995101
52315,2018/8/25 18:00,C,
52316,2018/8/25 19:00,C,15.53217489
52317,2018/8/25 20:00,C,16.55228233
52318,2018/8/25 21:00,C,15.46361011
52319,2018/8/25 22:00,C,15.48641057
52320,2018/8/25 23:00,C,12.86706367
52321,2018/8/26 00:00,C,8.136449033
52322,2018/8/26 01:00,C,5.746741132
52323,2018/8/26 02:00,C,3.356219913
52324,2018/8/26 03:00,C,2.455681259
52325,2018/8/26 04:00,C,1.899323645
52326,2018/8/26 05:00,C,2.306668539
52327,2018/8/26 06:00,C,4.19679621
52328,2018/8/26 07:00,C,7.057158823
52329,2018/8/26 08:00,C,10.08437474
52330,2018/8/26 09:00,C,12.5261928
52331,2018/8/26 10:00,C,14.01109296
52332,2018/8/26 11:00,C,14.78622634
52333,2018/8/26 12:00,C,15.2635472
52334,2018/8/26 13:00,C,14.11358103
52335,2018/8/26 14:00,C,13.61837999
52336,2018/8/26 15:00,C,13.04219508
52337,2018/8/26 16:00,C,14.45676585
52338,2018/8/26 17:00,C,13.72992831
52339,2018/8/26 18:00,C,14.93725182
52340,2018/8/26 19:00,C,15.91476049
52341,2018/8/26 20:00,C,16.89817615
52342,2018/8/26 21:00,C,16.77844035
52343,2018/8/26 22:00,C,14.62677801
52344,2018/8/26 23:00,C,12.86925256
52345,2018/8/27 00:00,C,7.605197415
52346,2018/8/27 01:00,C,5.16552326
52347,2018/8/27 02:00,C,3.101180283
52348,2018/8/27 03:00,C,1.975970139
52349,2018/8/27 04:00,C,1.638857193
52350,2018/8/27 05:00,C,2.095010919
52351,2018/8/27 06:00,C,4.162745505
52352,2018/8/27 07:00,C,8.154351196
52353,2018/8/27 08:00,C,11.05347882
52354,2018/8/27 09:00,C,11.52274853
52355,2018/8/27 10:00,C,12.87712676
52356,2018/8/27 11:00,C,14.41599718
52357,2018/8/27 12:00,C,17.22621609
52358,2018/8/27 13:00,C,14.3449381
52359,2018/8/27 14:00,C,13.26640154
52360,2018/8/27 15:00,C,13.49255984
52361,2018/8/27 16:00,C,13.10891102
52362,2018/8/27 17:00,C,14.6111454
52363,2018/8/27 18:00,C,15.33645291
52364,2018/8/27 19:00,C,15.48936852
52365,2018/8/27 20:00,C,16.48074431
52366,2018/8/27 21:00,C,15.50062993
52367,2018/8/27 22:00,C,15.55127661
52368,2018/8/27 23:00,C,12.80056221
52369,2018/8/28 00:00,C,8.295301398
52370,2018/8/28 01:00,C,5.102836713
52371,2018/8/28 02:00,C,3.091530511
52372,2018/8/28 03:00,C,2.154678894
52373,2018/8/28 04:00,C,1.736023804
52374,2018/8/28 05:00,C,2.187192264
52375,2018/8/28 06:00,C,4.376366141
52376,2018/8/28 07:00,C,8.021394739
52377,2018/8/28 08:00,C,4.229724533
52378,2018/8/28 09:00,C,11.81549088
52379,2018/8/28 10:00,C,12.45020109
52380,2018/8/28 11:00,C,14.51137344
52381,2018/8/28 12:00,C,17.26072102
52382,2018/8/28 13:00,C,14.35194958
52383,2018/8/28 14:00,C,13.3834525
52384,2018/8/28 15:00,C,13.56051351
52385,2018/8/28 16:00,C,13.08569895
52386,2018/8/28 17:00,C,14.64122635
52387,2018/8/28 18:00,C,14.58677091
52388,2018/8/28 19:00,C,15.68470263
52389,2018/8/28 20:00,C,16.6440459
52390,2018/8/28 21:00,C,16.34957208
52391,2018/8/28 22:00,C,14.87545563
52392,2018/8/28 23:00,C,12.93457483
52393,2018/8/29 00:00,C,8.364863797
52394,2018/8/29 01:00,C,5.226364969
52395,2018/8/29 02:00,C,3.124114935
52396,2018/8/29 03:00,C,1.987636957
52397,2018/8/29 04:00,C,1.596468216
52398,2018/8/29 05:00,C,2.195457037
52399,2018/8/29 06:00,C,4.431027197
52400,2018/8/29 07:00,C,8.488234116
52401,2018/8/29 08:00,C,11.56878248
52402,2018/8/29 09:00,C,12.10796204
52403,2018/8/29 10:00,C,13.35506982
52404,2018/8/29 11:00,C,13.2287218
52405,2018/8/29 12:00,C,17.66231762
52406,2018/8/29 13:00,C,14.7698858
52407,2018/8/29 14:00,C,13.78422836
52408,2018/8/29 15:00,C,14.20415278
52409,2018/8/29 16:00,C,14.76896472
52410,2018/8/29 17:00,C,15.51655128
52411,2018/8/29 18:00,C,15.03324064
52412,2018/8/29 19:00,C,16.06179212
52413,2018/8/29 20:00,C,17.04153586
52414,2018/8/29 21:00,C,17.28518338
52415,2018/8/29 22:00,C,16.3713844
52416,2018/8/29 23:00,C,12.10649831
52417,2018/8/30 00:00,C,8.313660815
52418,2018/8/30 01:00,C,5.05697323
52419,2018/8/30 02:00,C,3.310080142
52420,2018/8/30 03:00,C,2.243775574
52421,2018/8/30 04:00,C,1.804996408
52422,2018/8/30 05:00,C,2.293378928
52423,2018/8/30 06:00,C,4.332723773
52424,2018/8/30 07:00,C,8.731267523
52425,2018/8/30 08:00,C,11.84494665
52426,2018/8/30 09:00,C,12.39404673
52427,2018/8/30 10:00,C,13.7248659
52428,2018/8/30 11:00,C,14.39573584
52429,2018/8/30 12:00,C,17.20637996
52430,2018/8/30 13:00,C,15.14374545
52431,2018/8/30 14:00,C,14.12776233
52432,2018/8/30 15:00,C,14.32482318
52433,2018/8/30 16:00,C,14.79730901
52434,2018/8/30 17:00,C,15.55219324
52435,2018/8/30 18:00,C,16.22655548
52436,2018/8/30 19:00,C,16.72033831
52437,2018/8/30 20:00,C,17.84613894
52438,2018/8/30 21:00,C,16.23969148
52439,2018/8/30 22:00,C,11.91311996
52440,2018/8/30 23:00,C,4.021393799
52441,2018/8/31 00:00,C,4.380855127
52442,2018/8/31 01:00,C,4.050722556
52443,2018/8/31 02:00,C,3.440115219
52444,2018/8/31 03:00,C,2.335396555
52445,2018/8/31 04:00,C,1.832806226
52446,2018/8/31 05:00,C,2.404257419
52447,2018/8/31 06:00,C,4.479382941
52448,2018/8/31 07:00,C,9.085173434
52449,2018/8/31 08:00,C,12.34973667
52450,2018/8/31 09:00,C,12.22329177
52451,2018/8/31 10:00,C,14.40337656
52452,2018/8/31 11:00,C,15.86324202
52453,2018/8/31 12:00,C,18.75249108
52454,2018/8/31 13:00,C,15.12993446
52455,2018/8/31 14:00,C,15.07626343
52456,2018/8/31 15:00,C,15.20936414
52457,2018/8/31 16:00,C,16.36290734
52458,2018/8/31 17:00,C,15.99909575
52459,2018/8/31 18:00,C,16.90713727
52460,2018/8/31 19:00,C,18.54417161
52461,2018/8/31 20:00,C,19.35528061
52462,2018/8/31 21:00,C,19.34784936
52463,2018/8/31 22:00,C,18.72363692
52464,2018/8/31 23:00,C,16.25943905
52465,2018/9/1 00:00,C,10.63268894
52466,2018/9/1 01:00,C,6.600251135
52467,2018/9/1 02:00,C,4.141827097
52468,2018/9/1 03:00,C,2.696587103
52469,2018/9/1 04:00,C,1.98538338
52470,2018/9/1 05:00,C,2.537436487
52471,2018/9/1 06:00,C,4.476343942
52472,2018/9/1 07:00,C,8.324187244
52473,2018/9/1 08:00,C,11.59244046
52474,2018/9/1 09:00,C,13.89355687
52475,2018/9/1 10:00,C,15.51052816
52476,2018/9/1 11:00,C,16.75049558
52477,2018/9/1 12:00,C,18.39418431
52478,2018/9/1 13:00,C,15.8947724
52479,2018/9/1 14:00,C,16.62872358
52480,2018/9/1 15:00,C,15.7498746
52481,2018/9/1 16:00,C,17.0736612
52482,2018/9/1 17:00,C,17.34556667
52483,2018/9/1 18:00,C,17.54715437
52484,2018/9/1 19:00,C,18.47779644
52485,2018/9/1 20:00,C,19.77702224
52486,2018/9/1 21:00,C,19.28569473
52487,2018/9/1 22:00,C,19.13340509
52488,2018/9/1 23:00,C,16.64541693
52489,2018/9/2 00:00,C,11.65518534
52490,2018/9/2 01:00,C,7.628677017
52491,2018/9/2 02:00,C,4.503770618
52492,2018/9/2 03:00,C,2.565140375
52493,2018/9/2 04:00,C,2.203467078
52494,2018/9/2 05:00,C,2.511597525
52495,2018/9/2 06:00,C,4.461979956
52496,2018/9/2 07:00,C,7.839166608
52497,2018/9/2 08:00,C,10.49560381
52498,2018/9/2 09:00,C,13.89117491
52499,2018/9/2 10:00,C,15.78331702
52500,2018/9/2 11:00,C,16.9797274
52501,2018/9/2 12:00,C,18.2259695
52502,2018/9/2 13:00,C,15.02226489
52503,2018/9/2 14:00,C,16.5178995
52504,2018/9/2 15:00,C,15.70087696
52505,2018/9/2 16:00,C,16.93460166
52506,2018/9/2 17:00,C,15.88456502
52507,2018/9/2 18:00,C,16.17549575
52508,2018/9/2 19:00,C,18.63024842
52509,2018/9/2 20:00,C,18.71480185
52510,2018/9/2 21:00,C,20.5367347
52511,2018/9/2 22:00,C,19.84931681
52512,2018/9/2 23:00,C,16.8660811
52513,2018/9/3 00:00,C,10.36832065
52514,2018/9/3 01:00,C,6.222272696
52515,2018/9/3 02:00,C,3.527204492
52516,2018/9/3 03:00,C,2.485006479
52517,2018/9/3 04:00,C,2.174861523
52518,2018/9/3 05:00,C,2.743812149
52519,2018/9/3 06:00,C,5.216701379
52520,2018/9/3 07:00,C,9.821732623
52521,2018/9/3 08:00,C,
52522,2018/9/3 09:00,C,13.67040498
52523,2018/9/3 10:00,C,14.96272965
52524,2018/9/3 11:00,C,16.51650388
52525,2018/9/3 12:00,C,19.15787084
52526,2018/9/3 13:00,C,15.90379353
52527,2018/9/3 14:00,C,15.34780999
52528,2018/9/3 15:00,C,15.5341175
52529,2018/9/3 16:00,C,16.63560817
52530,2018/9/3 17:00,C,16.41267375
52531,2018/9/3 18:00,C,18.25438351
52532,2018/9/3 19:00,C,18.57957093
52533,2018/9/3 20:00,C,19.71730921
52534,2018/9/3 21:00,C,20.42324724
52535,2018/9/3 22:00,C,20.66683376
52536,2018/9/3 23:00,C,17.14203456
52537,2018/9/4 00:00,C,10.50229019
52538,2018/9/4 01:00,C,6.311866827
52539,2018/9/4 02:00,C,3.599312119
52540,2018/9/4 03:00,C,2.436396063
52541,2018/9/4 04:00,C,1.932142334
52542,2018/9/4 05:00,C,2.439558508
52543,2018/9/4 06:00,C,4.668156067
52544,2018/9/4 07:00,C,9.997708694
52545,2018/9/4 08:00,C,13.49443241
52546,2018/9/4 09:00,C,14.23034376
52547,2018/9/4 10:00,C,15.56561007
52548,2018/9/4 11:00,C,17.3672606
52549,2018/9/4 12:00,C,21.51446718
52550,2018/9/4 13:00,C,17.4857278
52551,2018/9/4 14:00,C,15.76460352
